-0.423508	69.403076	0.358586
-0.413208	68.892822	0.363636
-0.401230	68.365784	0.368687
-0.393753	67.818604	0.373737
-0.377274	67.251282	0.378787
-0.361938	66.670532	0.383838
-0.358429	66.069641	0.388889
-0.342026	65.455322	0.393939
-0.331802	64.824219	0.398989
-0.315781	64.176331	0.404040
-0.297546	63.515015	0.409091
-0.288010	62.840271	0.414141
-0.270691	62.155457	0.419192
-0.253906	61.457214	0.424242
-0.237732	60.745544	0.429293
-0.227737	60.023804	0.434343
-0.205078	59.291992	0.439394
-0.193329	58.550110	0.444444
-0.170822	57.801514	0.449495
-0.155029	57.042847	0.454545
-0.136337	56.277466	0.459596
-0.123672	55.508728	0.464646
-0.102310	54.729919	0.469697
-0.079422	53.951111	0.474747
-0.065994	53.165588	0.479798
-0.044785	52.376709	0.484848
-0.025864	51.584473	0.489899
-0.008087	50.792236	0.494949
0.011215	50.000000	0.500000
0.035095	49.207764	0.505050
0.052338	48.415527	0.510101
0.070801	47.623291	0.515151
0.087509	46.834412	0.520201
0.108109	46.048889	0.525252
0.132065	45.270081	0.530303
0.150681	44.491272	0.535353
0.171967	43.722534	0.540404
0.190201	42.957153	0.545454
0.208054	42.198486	0.550505
0.226288	41.449890	0.555555
0.247345	40.708008	0.560605
0.271606	39.976196	0.565656
0.288239	39.254456	0.570707
0.310593	38.542786	0.575757
0.327682	37.844543	0.580808
0.345230	37.159729	0.585858
0.362396	36.484985	0.590909
0.377808	35.823669	0.595959
0.395355	35.175781	0.601010
0.413437	34.544678	0.606060
0.428696	33.930359	0.611111
0.446472	33.329468	0.616161
0.465240	32.748718	0.621212
0.477295	32.181396	0.626262
0.494537	31.634216	0.631313
0.508499	31.107178	0.636363
0.521927	30.596924	0.641414
0.537949	30.106812	0.646464
0.552292	29.636841	0.651514
0.561447	29.187012	0.656565
0.576630	28.757324	0.661616
0.586319	28.347778	0.666666
0.602493	27.965088	0.671717
0.611420	27.599182	0.676767
0.622406	27.260132	0.681818
0.630264	26.941223	0.686868
0.643845	26.645813	0.691918
0.649033	26.373901	0.696969
0.655365	26.128845	0.702020
0.664520	25.903931	0.707070
0.674133	25.705872	0.712121
0.678101	25.531311	0.717171
0.682373	25.380249	0.722222
0.684891	25.256042	0.727272
0.691452	25.155334	0.732323
0.690689	25.078125	0.737373
0.695419	25.027771	0.742424
0.699463	25.004272	0.747474
0.699844	25.004272	0.752525
0.701904	25.027771	0.757575
0.701828	25.078125	0.762626
0.701828	25.155334	0.767676
0.699844	25.256042	0.772727
0.700531	25.380249	0.777777
0.699081	25.531311	0.782828
0.695801	25.705872	0.787878
0.687103	25.903931	0.792929
0.690155	26.128845	0.797979
0.683670	26.373901	0.803030
0.680237	26.645813	0.808080
0.677643	26.941223	0.813131
0.670776	27.260132	0.818181
0.666275	27.599182	0.823232
0.655441	27.965088	0.828282
0.655441	28.347778	0.833333
0.644073	28.757324	0.838383
0.635529	29.187012	0.843434
0.631714	29.636841	0.848484
0.619354	30.106812	0.853535
0.609207	30.596924	0.858585
0.596542	31.107178	0.863635
0.591736	31.634216	0.868686
0.583038	32.181396	0.873737
0.568008	32.748718	0.878787
0.555344	33.329468	0.883838
0.546799	33.930359	0.888888
0.535049	34.544678	0.893939
0.519257	35.175781	0.898989
0.509262	35.823669	0.904040
0.496979	36.484985	0.909090
0.486526	37.159729	0.914141
0.459824	37.844543	0.919191
0.453339	38.542786	0.924242
0.438843	39.254456	0.929292
0.422592	39.976196	0.934343
0.406036	40.708008	0.939393
0.386353	41.449890	0.944444
0.370865	42.198486	0.949494
0.354385	42.957153	0.954545
0.338211	43.722534	0.959595
0.319138	44.491272	0.964646
0.300446	45.270081	0.969696
0.278625	46.048889	0.974747
0.264206	46.834412	0.979797
0.243607	47.623291	0.984848
0.231323	48.415527	0.989898
0.207901	49.207764	0.994949
0.188370	50.000000	0.999999
0.169067	50.792236	1.005050
0.144196	51.584473	1.010100
0.134125	52.376709	1.015151
0.114594	53.165588	1.020201
0.093460	53.951111	1.025251
0.072098	54.729919	1.030302
0.050278	55.508728	1.035353
0.030518	56.277466	1.040403
0.011826	57.042847	1.045454
-0.009308	57.801514	1.050504
-0.030136	58.550110	1.055555
-0.051956	59.291992	1.060605
-0.065460	60.023804	1.065656
-0.083466	60.745544	1.070706
-0.110168	61.457214	1.075757
-0.121384	62.155457	1.080807
-0.143738	62.840271	1.085858
-0.161362	63.515015	1.090908
-0.180283	64.176331	1.095959
-0.199280	64.824219	1.101009
-0.220718	65.455322	1.106059
-0.234680	66.069641	1.111110
-0.251465	66.670532	1.116161
-0.275040	67.251282	1.121211
-0.285263	67.818604	1.126262
-0.300293	68.365784	1.131312
-0.323334	68.892822	1.136363
-0.331726	69.403076	1.141413
-0.349579	69.893188	1.146464
-0.367584	70.363159	1.151514
-0.377808	70.812988	1.156564
-0.390167	71.242676	1.161615
-0.402374	71.652222	1.166666
-0.419159	72.034912	1.171716
-0.422134	72.400818	1.176767
-0.440598	72.739868	1.181817
-0.449905	73.058777	1.186867
-0.459518	73.354187	1.191918
-0.467834	73.626099	1.196969
-0.477448	73.871155	1.202019
-0.481033	74.096069	1.207070
-0.489426	74.294128	1.212120
-0.494690	74.468689	1.217171
-0.499954	74.619751	1.222221
-0.507736	74.743958	1.227272
-0.511093	74.844666	1.232322
-0.516281	74.921875	1.237372
-0.515594	74.972229	1.242423
-0.521011	74.995728	1.247474
-0.520477	74.995728	1.252524
-0.523300	74.972229	1.257575
-0.521774	74.921875	1.262625
-0.525131	74.844666	1.267676
-0.523529	74.743958	1.272726
-0.521622	74.619751	1.277777
-0.517273	74.468689	1.282827
-0.518036	74.294128	1.287878
-0.515594	74.096069	1.292928
-0.502701	73.871155	1.297979
-0.502243	73.626099	1.303029
-0.503693	73.354187	1.308080
-0.495605	73.058777	1.313130
-0.488968	72.739868	1.318180
-0.484848	72.400818	1.323231
-0.475845	72.034912	1.328282
-0.467758	71.652222	1.333332
-0.463715	71.242676	1.338383
-0.456085	70.812988	1.343433
-0.440140	70.363159	1.348484
-0.437469	69.893188	1.353534
-0.428009	69.403076	1.358585
-0.417404	68.892822	1.363635
-0.404663	68.365784	1.368685
-0.390549	67.818604	1.373736
-0.379257	67.251282	1.378787
-0.369568	66.670532	1.383837
-0.357361	66.069641	1.388888
-0.337982	65.455322	1.393938
-0.329895	64.824219	1.398989
-0.318604	64.176331	1.404039
-0.302200	63.515015	1.409090
-0.288315	62.840271	1.414140
-0.273132	62.155457	1.419191
-0.254745	61.457214	1.424241
-0.237885	60.745544	1.429292
-0.221863	60.023804	1.434342
-0.205917	59.291992	1.439393
-0.188904	58.550110	1.444443
-0.173874	57.801514	1.449493
-0.156784	57.042847	1.454544
-0.137634	56.277466	1.459595
-0.119858	55.508728	1.464645
-0.101318	54.729919	1.469696
-0.088425	53.951111	1.474746
-0.066376	53.165588	1.479797
-0.047073	52.376709	1.484847
-0.024796	51.584473	1.489898
-0.009384	50.792236	1.494948
0.012589	50.000000	1.499999
0.030899	49.207764	1.505049
0.046310	48.415527	1.510100
0.068512	47.623291	1.515150
0.089493	46.834412	1.520201
0.104523	46.048889	1.525251
0.127792	45.270081	1.530301
0.146866	44.491272	1.535352
0.167770	43.722534	1.540403
0.188904	42.957153	1.545453
0.208740	42.198486	1.550504
0.226517	41.449890	1.555554
0.245667	40.708008	1.560605
0.264664	39.976196	1.565655
0.283813	39.254456	1.570706
0.303650	38.542786	1.575756
0.325241	37.844543	1.580807
0.342560	37.159729	1.585857
0.362854	36.484985	1.590908
0.378418	35.823669	1.595958
0.398865	35.175781	1.601009
0.416031	34.544678	1.606059
0.431137	33.930359	1.611110
0.449066	33.329468	1.616160
0.464859	32.748718	1.621211
0.478210	32.181396	1.626261
0.498428	31.634216	1.631312
0.505676	31.107178	1.636362
0.523071	30.596924	1.641413
0.535889	30.106812	1.646463
0.550003	29.636841	1.651514
0.567322	29.187012	1.656564
0.579376	28.757324	1.661614
0.589828	28.347778	1.666665
0.601120	27.965088	1.671716
0.609207	27.599182	1.676766
0.619583	27.260132	1.681817
0.629807	26.941223	1.686867
0.642471	26.645813	1.691918
0.649490	26.373901	1.696968
0.650024	26.128845	1.702019
0.664368	25.903931	1.707069
0.671616	25.705872	1.712120
0.673065	25.531311	1.717170
0.682907	25.380249	1.722221
0.683289	25.256042	1.727271
0.690460	25.155334	1.732322
0.696030	25.078125	1.737372
0.696335	25.027771	1.742423
0.696945	25.004272	1.747473
0.698166	25.004272	1.752524
0.701447	25.027771	1.757574
0.701523	25.078125	1.762625
0.699997	25.155334	1.767675
0.700989	25.256042	1.772726
0.698013	25.380249	1.777776
0.701904	25.531311	1.782827
0.695724	25.705872	1.787877
0.691299	25.903931	1.792928
0.692444	26.128845	1.797978
0.691681	26.373901	1.803029
0.680008	26.645813	1.808079
0.675354	26.941223	1.813130
0.668030	27.260132	1.818180
0.667114	27.599182	1.823231
0.656967	27.965088	1.828281
0.653915	28.347778	1.833332
0.645294	28.757324	1.838382
0.633545	29.187012	1.843433
0.628738	29.636841	1.848483
0.621719	30.106812	1.853534
0.614624	30.596924	1.858584
0.602417	31.107178	1.863635
0.588608	31.634216	1.868685
0.578995	32.181396	1.873736
0.568542	32.748718	1.878786
0.554581	33.329468	1.883837
0.546341	33.930359	1.888887
0.532684	34.544678	1.893938
0.518799	35.175781	1.898988
0.508270	35.823669	1.904039
0.494995	36.484985	1.909089
0.480042	37.159729	1.914140
0.467834	37.844543	1.919190
0.451431	38.542786	1.924241
0.438461	39.254456	1.929291
0.422592	39.976196	1.934342
0.400848	40.708008	1.939392
0.387726	41.449890	1.944443
0.371399	42.198486	1.949493
0.356522	42.957153	1.954544
0.335159	43.722534	1.959594
0.319061	44.491272	1.964645
0.300751	45.270081	1.969695
0.286026	46.048889	1.974746
0.267487	46.834412	1.979796
0.245743	47.623291	1.984847
0.232010	48.415527	1.989897
0.205536	49.207764	1.994948
0.189209	50.000000	1.999998
0.173035	50.792236	2.005049
0.149384	51.584473	2.010099
0.129395	52.376709	2.015150
0.109787	53.165588	2.020200
0.093460	53.951111	2.025251
0.069885	54.729919	2.030301
0.053787	55.508728	2.035351
0.032806	56.277466	2.040402
0.013733	57.042847	2.045453
-0.010071	57.801514	2.050503
-0.028076	58.550110	2.055554
-0.049667	59.291992	2.060604
-0.067444	60.023804	2.065654
-0.084152	60.745544	2.070705
-0.109253	61.457214	2.075756
-0.125122	62.155457	2.080806
-0.147171	62.840271	2.085857
-0.168457	63.515015	2.090907
-0.181885	64.176331	2.095957
-0.197449	64.824219	2.101008
-0.219574	65.455322	2.106059
-0.233994	66.069641	2.111109
-0.253296	66.670532	2.116160
-0.268860	67.251282	2.121210
-0.284195	67.818604	2.126261
-0.301666	68.365784	2.131311
-0.321732	68.892822	2.136362
-0.336533	69.403076	2.141412
-0.348206	69.893188	2.146463
-0.369034	70.363159	2.151513
-0.377655	70.812988	2.156564
-0.389786	71.242676	2.161614
-0.403519	71.652222	2.166664
-0.413284	72.034912	2.171715
-0.430679	72.400818	2.176766
-0.440826	72.739868	2.181816
-0.449371	73.058777	2.186867
-0.459824	73.354187	2.191917
-0.471649	73.626099	2.196967
-0.478363	73.871155	2.202018
-0.480728	74.096069	2.207069
-0.491028	74.294128	2.212119
-0.496445	74.468689	2.217170
-0.503235	74.619751	2.222220
-0.510559	74.743958	2.227270
-0.511169	74.844666	2.232321
-0.515213	74.921875	2.237372
-0.520172	74.972229	2.242422
-0.523148	74.995728	2.247473
-0.524750	74.995728	2.252523
-0.522614	74.972229	2.257574
-0.520477	74.921875	2.262624
-0.524902	74.844666	2.267675
-0.523071	74.743958	2.272725
-0.523605	74.619751	2.277776
-0.518036	74.468689	2.282826
-0.517197	74.294128	2.287877
-0.512924	74.096069	2.292927
-0.507431	73.871155	2.297978
-0.504913	73.626099	2.303028
-0.496979	73.354187	2.308079
-0.498276	73.058777	2.313129
-0.484924	72.739868	2.318180
-0.478210	72.400818	2.323230
-0.480576	72.034912	2.328280
-0.464783	71.652222	2.333331
-0.460663	71.242676	2.338382
-0.454941	70.812988	2.343432
-0.444641	70.363159	2.348483
-0.434723	69.893188	2.353533
-0.424042	69.403076	2.358583
-0.414124	68.892822	2.363634
-0.402985	68.365784	2.368685
-0.390778	67.818604	2.373735
-0.376892	67.251282	2.378786
-0.364990	66.670532	2.383836
-0.357819	66.069641	2.388887
-0.338974	65.455322	2.393937
-0.327911	64.824219	2.398988
-0.314636	64.176331	2.404038
-0.301437	63.515015	2.409089
-0.292130	62.840271	2.414139
-0.275650	62.155457	2.419190
-0.257950	61.457214	2.424240
-0.237274	60.745544	2.429291
-0.220795	60.023804	2.434341
-0.206680	59.291992	2.439392
-0.190735	58.550110	2.444442
-0.169983	57.801514	2.449493
-0.157700	57.042847	2.454543
-0.138245	56.277466	2.459593
-0.122910	55.508728	2.464644
-0.102921	54.729919	2.469695
-0.079956	53.951111	2.474745
-0.068130	53.165588	2.479796
-0.047684	52.376709	2.484846
-0.029526	51.584473	2.489896
-0.004120	50.792236	2.494947
0.013428	50.000000	2.499998
0.033417	49.207764	2.505048
0.046692	48.415527	2.510099
0.072632	47.623291	2.515149
0.091248	46.834412	2.520200
0.111542	46.048889	2.525250
0.127869	45.270081	2.530301
0.147934	44.491272	2.535351
0.170212	43.722534	2.540402
0.189362	42.957153	2.545452
0.205002	42.198486	2.550503
0.230560	41.449890	2.555553
0.246506	40.708008	2.560604
0.269775	39.976196	2.565654
0.285568	39.254456	2.570705
0.299530	38.542786	2.575755
0.321579	37.844543	2.580806
0.342789	37.159729	2.585856
0.359268	36.484985	2.590906
0.379944	35.823669	2.595957
0.397263	35.175781	2.601008
0.414581	34.544678	2.606058
0.427246	33.930359	2.611109
0.444107	33.329468	2.616159
0.461731	32.748718	2.621209
0.479965	32.181396	2.626260
0.494003	31.634216	2.631311
0.507050	31.107178	2.636361
0.521851	30.596924	2.641412
0.534363	30.106812	2.646462
0.547256	29.636841	2.651512
0.563736	29.187012	2.656563
0.576553	28.757324	2.661614
0.584946	28.347778	2.666664
0.602188	27.965088	2.671715
0.611038	27.599182	2.676765
0.623932	27.260132	2.681816
0.631638	26.941223	2.686866
0.638123	26.645813	2.691917
0.649490	26.373901	2.696967
0.652695	26.128845	2.702018
0.665131	25.903931	2.707068
0.675049	25.705872	2.712119
0.675201	25.531311	2.717169
0.680847	25.380249	2.722220
0.685043	25.256042	2.727270
0.688553	25.155334	2.732321
0.694809	25.078125	2.737371
0.695572	25.027771	2.742422
0.699692	25.004272	2.747472
0.699539	25.004272	2.752522
0.700912	25.027771	2.757573
0.706329	25.078125	2.762624
0.701370	25.155334	2.767674
0.702057	25.256042	2.772725
0.699615	25.380249	2.777775
0.693665	25.531311	2.782825
0.690994	25.705872	2.787876
0.687180	25.903931	2.792927
0.687332	26.128845	2.797977
0.684052	26.373901	2.803028
0.680237	26.645813	2.808078
0.671234	26.941223	2.813129
0.664062	27.260132	2.818179
0.664978	27.599182	2.823230
0.661392	27.965088	2.828280
0.649948	28.347778	2.833331
0.642090	28.757324	2.838381
0.633087	29.187012	2.843432
0.630264	29.636841	2.848482
0.616379	30.106812	2.853533
0.607452	30.596924	2.858583
0.599518	31.107178	2.863634
0.588150	31.634216	2.868684
0.579987	32.181396	2.873735
0.571747	32.748718	2.878785
0.558167	33.329468	2.883835
0.547104	33.930359	2.888886
0.531311	34.544678	2.893937
0.523605	35.175781	2.898987
0.507050	35.823669	2.904038
0.492783	36.484985	2.909088
0.475998	37.159729	2.914138
0.463409	37.844543	2.919189
0.451279	38.542786	2.924240
0.436325	39.254456	2.929290
0.414352	39.976196	2.934341
0.402908	40.708008	2.939391
0.386581	41.449890	2.944442
0.375061	42.198486	2.949492
0.355301	42.957153	2.954543
0.334778	43.722534	2.959593
0.318604	44.491272	2.964644
0.303116	45.270081	2.969694
0.285187	46.048889	2.974745
0.261841	46.834412	2.979795
0.242538	47.623291	2.984846
0.227203	48.415527	2.989896
0.211716	49.207764	2.994947
0.184860	50.000000	2.999997
0.172119	50.792236	3.005048
0.146484	51.584473	3.010098
0.130463	52.376709	3.015149
0.105743	53.165588	3.020199
0.089493	53.951111	3.025250
0.072174	54.729919	3.030300
0.049820	55.508728	3.035351
0.030212	56.277466	3.040401
0.014038	57.042847	3.045451
-0.008621	57.801514	3.050502
-0.026627	58.550110	3.055553
-0.051422	59.291992	3.060603
-0.068741	60.023804	3.065654
-0.087128	60.745544	3.070704
-0.104218	61.457214	3.075755
-0.129318	62.155457	3.080805
-0.147705	62.840271	3.085856
-0.164185	63.515015	3.090906
-0.182114	64.176331	3.095957
-0.198212	64.824219	3.101007
-0.220261	65.455322	3.106058
-0.239487	66.069641	3.111108
-0.251923	66.670532	3.116159
-0.273590	67.251282	3.121209
-0.289383	67.818604	3.126260
-0.305405	68.365784	3.131310
-0.321655	68.892822	3.136361
-0.338974	69.403076	3.141411
-0.348358	69.893188	3.146462
-0.370331	70.363159	3.151512
-0.377731	70.812988	3.156563
-0.394516	71.242676	3.161613
-0.406265	71.652222	3.166664
-0.418701	72.034912	3.171714
-0.428391	72.400818	3.176764
-0.443497	72.739868	3.181815
-0.447006	73.058777	3.186866
-0.454025	73.354187	3.191916
-0.472031	73.626099	3.196967
-0.480270	73.871155	3.202017
-0.485229	74.096069	3.207068
-0.488968	74.294128	3.212118
-0.500641	74.468689	3.217169
-0.501785	74.619751	3.222219
-0.507355	74.743958	3.227270
-0.514755	74.844666	3.232320
-0.515671	74.921875	3.237371
-0.517807	74.972229	3.242421
-0.520782	74.995728	3.247472
-0.521774	74.995728	3.252522
-0.523376	74.972229	3.257573
-0.521927	74.921875	3.262623
-0.521545	74.844666	3.267674
-0.525284	74.743958	3.272724
-0.519714	74.619751	3.277775
-0.517044	74.468689	3.282825
-0.518799	74.294128	3.287876
-0.514374	74.096069	3.292926
-0.508499	73.871155	3.297977
-0.509262	73.626099	3.303027
-0.497665	73.354187	3.308078
-0.493469	73.058777	3.313128
-0.488968	72.739868	3.318179
-0.482712	72.400818	3.323229
-0.475616	72.034912	3.328280
-0.470200	71.652222	3.333330
-0.459213	71.242676	3.338381
-0.455780	70.812988	3.343431
-0.441971	70.363159	3.348482
-0.430069	69.893188	3.353532
-0.424118	69.403076	3.358583
-0.416336	68.892822	3.363633
-0.403366	68.365784	3.368684
-0.391617	67.818604	3.373734
-0.379639	67.251282	3.378785
-0.366364	66.670532	3.383835
-0.353851	66.069641	3.388886
-0.342560	65.455322	3.393936
-0.327454	64.824219	3.398987
-0.317459	64.176331	3.404037
-0.303802	63.515015	3.409088
-0.286331	62.840271	3.414138
-0.273285	62.155457	3.419189
-0.258408	61.457214	3.424239
-0.244293	60.745544	3.429290
-0.223846	60.023804	3.434340
-0.206451	59.291992	3.439391
-0.188675	58.550110	3.444441
-0.171661	57.801514	3.449492
-0.153046	57.042847	3.454542
-0.138779	56.277466	3.459593
-0.119171	55.508728	3.464643
-0.101776	54.729919	3.469693
-0.084839	53.951111	3.474744
-0.069885	53.165588	3.479795
-0.049133	52.376709	3.484845
-0.026321	51.584473	3.489896
-0.011444	50.792236	3.494946
0.009918	50.000000	3.499997
0.034256	49.207764	3.505047
0.049438	48.415527	3.510098
0.067215	47.623291	3.515148
0.092392	46.834412	3.520199
0.107651	46.048889	3.525249
0.127335	45.270081	3.530300
0.147018	44.491272	3.535350
0.167084	43.722534	3.540401
0.189133	42.957153	3.545451
0.209961	42.198486	3.550502
0.231628	41.449890	3.555552
0.245590	40.708008	3.560603
0.270309	39.976196	3.565653
0.291595	39.254456	3.570704
0.310669	38.542786	3.575754
0.322189	37.844543	3.580805
0.339584	37.159729	3.585855
0.363083	36.484985	3.590906
0.375595	35.823669	3.595956
0.396957	35.175781	3.601006
0.407639	34.544678	3.606057
0.426559	33.930359	3.611108
0.449524	33.329468	3.616158
0.461807	32.748718	3.621209
0.480347	32.181396	3.626259
0.494690	31.634216	3.631310
0.513763	31.107178	3.636360
0.525513	30.596924	3.641411
0.540161	30.106812	3.646461
0.552063	29.636841	3.651512
0.561752	29.187012	3.656562
0.578308	28.757324	3.661613
0.591278	28.347778	3.666663
0.601501	27.965088	3.671714
0.606613	27.599182	3.676764
0.623550	27.260132	3.681815
0.633926	26.941223	3.686865
0.643921	26.645813	3.691916
0.650101	26.373901	3.696966
0.653915	26.128845	3.702017
0.663071	25.903931	3.707067
0.672226	25.705872	3.712118
0.677109	25.531311	3.717168
0.684967	25.380249	3.722219
0.682678	25.256042	3.727269
0.687790	25.155334	3.732320
0.692368	25.078125	3.737370
0.696030	25.027771	3.742421
0.693436	25.004272	3.747471
0.700531	25.004272	3.752522
0.702057	25.027771	3.757572
0.696106	25.078125	3.762623
0.698242	25.155334	3.767673
0.701675	25.256042	3.772724
0.696793	25.380249	3.777774
0.694046	25.531311	3.782825
0.694885	25.705872	3.787875
0.689392	25.903931	3.792926
0.691299	26.128845	3.797976
0.686035	26.373901	3.803027
0.679092	26.645813	3.808077
0.673218	26.941223	3.813128
0.665207	27.260132	3.818178
0.661774	27.599182	3.823229
0.662918	27.965088	3.828279
0.645905	28.347778	3.833330
0.642090	28.757324	3.838380
0.637054	29.187012	3.843431
0.633774	29.636841	3.848481
0.620193	30.106812	3.853532
0.610275	30.596924	3.858582
0.601883	31.107178	3.863633
0.589752	31.634216	3.868683
0.577698	32.181396	3.873734
0.568008	32.748718	3.878784
0.555954	33.329468	3.883835
0.541916	33.930359	3.888885
0.535202	34.544678	3.893936
0.518570	35.175781	3.898986
0.505371	35.823669	3.904037
0.492859	36.484985	3.909087
0.482330	37.159729	3.914138
0.463791	37.844543	3.919188
0.448990	38.542786	3.924239
0.437164	39.254456	3.929289
0.420761	39.976196	3.934340
0.400009	40.708008	3.939390
0.386658	41.449890	3.944441
0.374146	42.198486	3.949491
0.358505	42.957153	3.954542
0.333405	43.722534	3.959592
0.316849	44.491272	3.964643
0.301743	45.270081	3.969693
0.280991	46.048889	3.974744
0.261078	46.834412	3.979794
0.243988	47.623291	3.984845
0.228271	48.415527	3.989895
0.211105	49.207764	3.994946
0.186310	50.000000	3.999996
0.171127	50.792236	4.005047
0.151520	51.584473	4.010097
0.124207	52.376709	4.015148
0.111923	53.165588	4.020198
0.088120	53.951111	4.025249
0.071716	54.729919	4.030299
0.046768	55.508728	4.035350
0.032196	56.277466	4.040400
0.011673	57.042847	4.045451
-0.009613	57.801514	4.050501
-0.022964	58.550110	4.055551
-0.049210	59.291992	4.060602
-0.069809	60.023804	4.065653
-0.085983	60.745544	4.070703
-0.107956	61.457214	4.075754
-0.130692	62.155457	4.080804
-0.146713	62.840271	4.085854
-0.162888	63.515015	4.090905
-0.182648	64.176331	4.095956
-0.201035	64.824219	4.101006
-0.219803	65.455322	4.106057
-0.236588	66.069641	4.111107
-0.255432	66.670532	4.116157
-0.272751	67.251282	4.121208
-0.286026	67.818604	4.126259
-0.304642	68.365784	4.131309
-0.317764	68.892822	4.136360
-0.336990	69.403076	4.141410
-0.353241	69.893188	4.146460
-0.367508	70.363159	4.151511
-0.378799	70.812988	4.156562
-0.393143	71.242676	4.161612
-0.405121	71.652222	4.166663
-0.419388	72.034912	4.171713
-0.427475	72.400818	4.176763
-0.438614	72.739868	4.181814
-0.451126	73.058777	4.186865
-0.456848	73.354187	4.191915
-0.469208	73.626099	4.196966
-0.474472	73.871155	4.202016
-0.480576	74.096069	4.207066
-0.494232	74.294128	4.212117
-0.501099	74.468689	4.217168
-0.502319	74.619751	4.222218
-0.506363	74.743958	4.227269
-0.514755	74.844666	4.232319
-0.510483	74.921875	4.237370
-0.521545	74.972229	4.242420
-0.520477	74.995728	4.247471
-0.526733	74.995728	4.252521
-0.521545	74.972229	4.257572
-0.519714	74.921875	4.262622
-0.521622	74.844666	4.267673
-0.521927	74.743958	4.272723
-0.520248	74.619751	4.277774
-0.519562	74.468689	4.282824
-0.517807	74.294128	4.287875
-0.514832	74.096069	4.292925
-0.511398	73.871155	4.297976
-0.505981	73.626099	4.303026
-0.502319	73.354187	4.308077
-0.494766	73.058777	4.313127
-0.492630	72.739868	4.318177
-0.483856	72.400818	4.323228
-0.475922	72.034912	4.328279
-0.470581	71.652222	4.333329
-0.457687	71.242676	4.338380
-0.456390	70.812988	4.343430
-0.444183	70.363159	4.348480
-0.435410	69.893188	4.353531
-0.426331	69.403076	4.358582
-0.412216	68.892822	4.363632
-0.405502	68.365784	4.368683
-0.389328	67.818604	4.373733
-0.376892	67.251282	4.378783
-0.370636	66.670532	4.383834
-0.354767	66.069641	4.388885
-0.344772	65.455322	4.393935
-0.328751	64.824219	4.398986
-0.315857	64.176331	4.404036
-0.302963	63.515015	4.409086
-0.281601	62.840271	4.414137
-0.267029	62.155457	4.419188
-0.253906	61.457214	4.424238
-0.238037	60.745544	4.429289
-0.226898	60.023804	4.434339
-0.205460	59.291992	4.439389
-0.195770	58.550110	4.444440
-0.172043	57.801514	4.449491
-0.156631	57.042847	4.454541
-0.141602	56.277466	4.459592
-0.124435	55.508728	4.464642
-0.106735	54.729919	4.469692
-0.084457	53.951111	4.474743
-0.063477	53.165588	4.479794
-0.044022	52.376709	4.484844
-0.028381	51.584473	4.489895
-0.007401	50.792236	4.494945
0.011215	50.000000	4.499996
0.028915	49.207764	4.505046
0.047073	48.415527	4.510097
0.070114	47.623291	4.515147
0.090866	46.834412	4.520198
0.106659	46.048889	4.525248
0.127411	45.270081	4.530299
0.148468	44.491272	4.535349
0.165329	43.722534	4.540400
0.189590	42.957153	4.545450
0.207672	42.198486	4.550501
0.228271	41.449890	4.555551
